"Row.names"	"mzmed"	"mzmin"	"mzmax"	"rtmed"	"rtmin"	"rtmax"	"npeaks"	"X1"	"ms_level"	"B1_NIST1950_1_6540.mzML"	"B1_NIST1950_2_6540.mzML"	"B1_NIST1950_3_6540.mzML"
"FT3100"	476.381246187602	476.3812073019	476.381712439719	48.096	48.0959663391113	52.3147850036621	3	3	1	18693.326742096	20666.5217415619	20183.7261535667
"FT3101"	476.371288613489	476.371288613489	476.371288613489	68.0451354980469	68.0451354980469	68.0451354980469	1	1	1	1521.15009125209	1498.81367372791	3304.0946408844
"FT3102"	477.115860254977	477.115770286881	477.116268430902	94.9761352539062	93.97900000002	96.0267105102539	3	3	1	12611.7267230554	6333.49090972211	8014.5756936485
"FT3103"	477.28118402194	477.280967414577	477.281396121888	71.0381393432617	70.03999999998	73.5771026611328	3	3	1	69766.2661944914	57580.4154037255	57060.9699737991
"FT3104"	477.34361006255	477.34361006255	477.34361006255	63.592945098877	63.592945098877	63.592945098877	1	1	1	23564.4480950857	9621.8778533466	4147.26502684803
"FT3105"	477.342063030025	477.341722524307	477.389475360449	58.06999999998	53.2761840820312	58.0710716247559	3	3	1	45027.3445806885	31064.3537103479	23294.577870935
"FT3106"	477.391880213396	477.391499983358	477.392260443434	48.0959831695557	48.0959663391113	48.096	2	2	1	38854.8169792597	32606.1995740322	37494.6454189915
"FT3107"	478.116628242568	478.113282377354	478.117199490786	94.2061538696289	93.979133605957	94.97599999998	3	3	1	4620.5613353684	2475.05354236364	2671.75948656791
"FT3108"	478.204896580048	478.204896580048	478.204896580048	67.2513961791992	67.2513961791992	67.2513961791992	1	1	1	3228.3369694519	NA	379.469377383968
"FT3109"	478.344290292267	478.344018403502	478.345514733933	58.0710716247559	57.07300000002	61.7473335266113	3	3	1	8487.39248649623	7194.72649426794	6889.10288679514
"FT3110"	478.292358681313	478.29223028375	478.292389730477	69.0431289672852	69.042	73.5771026611328	3	3	1	73992.3909864258	67715.210000628	68760.8943127169
"FT3111"	478.396032168897	478.395282263784	478.396782074009	46.5994684448342	46.1009368896484	47.09800000002	2	2	1	NA	8633.72292480469	7416.86497924805
